text,label
good way unite true love shopping fashion capital unitedvusa,0
ball steer wrong,0
thank $ credit hr delay tell customer service mean lot thankful,0
amazing service stewardess den cun cun atl atl lax thank u,0
place simply can not like non stop st. lucia,0
pilots&amp crew flt customer service professional baggage claim outstanding thank,0
great customer service thank,0
thank friendly airways staff help book flight home,0
classiq luv,0
big thank ^mn ^kn patiently clarify domestic world,0
btw speak aviation summit ought shout team rock,0
get hot lady fly air life loyal,0
thank listen compliant right thing appreciate work,0
thank send kid destinationdragon concert awesome,0
love wait return flight watch inflight safety video sorrynotsorry,0
thank y expect operational,0
thank great customer service safely weather thing little worrisome,0
awesome thank late flightr today appreciate help,0
thank take care flight rockstar travel,0
love guy ☀ ️ 🎲,0
gate opposite wheel m sure thete eventually thank,0
yes domestic flight thank,0
fly best flight attendant,0
thank,0
fav,0
thank y expect operational,0
leave seat pocket file lose item report receive exactly week late flightr record unbelievable,0
compassionate professional despite flight challenge passenger feel like priority 🌟 🌟,0
ooh thank,0
ok book book thank,0
thank loyalmosaicmember,0
pleasure aa flight,0
love song lt thank,0
dm send thank,0
airport redeem guy get straighten,0
oh worry disappointment better lounge like disappoint,0
thank,0
congrats center customer service guy name answer go amp help 👌 👌 👌,0
wow amazing video great world guys bluemanity corevalues passion aerojobmarket,0
love service staff good service go way appreciate preciation,0
airline use applepay flight airline,0
thank guy customer service,0
great management twitter account thank,0
fleet fleek yall well,0
thank quick response apparently fast sit hold,0
good luck thank,0
thank great flight gfc cheer,0
yep good flight wait tick 😃,0
guy perfect lt wervirgin,0
thank actually connection flight delay guess delay bad thing,0
thank hope d,0
welcome work condition deserve thank lol xx,0
good jetblue history,0
yes lounge fantastic one remotely similar,0
pair ticket wait sport practice live definitely know,0
thank great service t lovejetblue,0
😃 cool,0
,0
appreciate commercial air bookofnegroes,0
flight booking problems flight dc visit weekend start difficult end guy big fan,0
fav airline,0
thank info good day,0
flight thank,0
welcome north texas air american air employee great opportunity gr,0
great job add little luxury aesthetic improve air travel experience thank,0
great job team challenge weather delay flight travel friendlyteam,0
glad go fix confirmation check,0
plan short haul airline defiantly fly guy,0
enjoy heathrow lounge miss flight,0
good flight attendant,0
yep camera memory card :d,0
good customer service,0
mde great flight great customer service thank mth wait speak human customer service,0
smart make angry partner bring free digital access onboard,0
thank wait tail number,0
thank finally answer able change flight cancel flighted bc ice thank response,0
thank ticket stand flight hope cross,0
annnndddd book flight easy,0
thank send dm baggage issue,0
rock thank reply follow early flight,0
lauren im screaming,0
best seat e board early ready set,0
currently dance terminal love,0
pleased premier,0
amazing thank,0
thank good military folk cold sure enjoy flight,0
excite cross country flight lax hear great thing daystogo,0
tell fly,0
course u know like lie long mint colored brandmance,0
thank response hopeful,0
good,0
forgot flight check woo,0
flight change add payment option,0
de ice important,0
thank help,0
flyfi,0
tell,0
fly bring blanket bc freeze,0
yes companion pass,0
thank,0
look forward finally,0
think great people work,0
airline sound outstanding feed clearly extremely useful great work 😊,0
employee use,0
perfect flight come plane sun visor stay carrier raise,0
thx reply try times amp v mail people hang talk tech cont'd,0
thank complimentary upgrade good,0
thank,0
great experience flight seat service food quality soon,0
flight attendant funny sass give life 😂,0
yes thx land,0
hey sexy tattoo got leave engine,0
thank guy route rockies airplanemodewason,0
thank,0
gorgeous day hope flight pleasant thank,0
sooo early say nt fly school trip,0
going look amazing airplane,0
note great example actually make good extremely inconvenient situation,0
flight dallas grand junction amazingflightcrew,0
fleet fleek,0
thank,0
👏 👏 👏 ad make happy fly day bethonor,0
agent pleasant world chaos u,0
thank know weather great tired,0
worry talk seat assignment,0
tell,0
friend speak highly need find decent price way sea,0
help want fly guessweflyingdelta,0
love virgin like,0
hahah 😂 👌 👌 👌 love fly jet blue tho,0
agree frequent tweeter discount fly friend,0
wow keep time,0
thank thankful feelingtheluv,0
thank heartlanta,0
love tix,0
thank finally answer able change flight cancel flighted bc ice thank response,0
seat,0
agree frequent tweeter discount fly friend,0
lmfao love,0
definitely favorite airline fly :d,0
tweet time week flight info storm timely tweet thx 😄,0
haha right change thing engagement make cool bestairline,0
thank response flight flight,0
host party terminal peanutsonaplatter,0
cool stair walk short distance stair,0
get new reservation thank,0
excite cross country flight lax hear great thing daystogo,0
agent service weekend trip amazing thank,0
thank share add site,0
oh gosh,0
flight thank,0
nice gate attendant airport gate right delay pleasant,0
end flight time standby thank,0
sound great thank,0
thank,0
thank finally get time,0
sort thank help home,0
pit- gate big shout lady try track,0
y ' well,0
thing fella right pacific time zone,0
ok thank great night aa team,0
onboard comfortably travel seat problem say thank make fly civilize,0
pair ticket wait sport practice live definitely know,0
awesome flight philly tuesday party row interested,0
guy rock easy quick affordable change flight bestairlineever neverchange,0
work thank immediate reply,0
great,0
new morning great job,0
leave seat pocket file lose item report receive exactly week late flightr record unbelievable,0
good airline well bestairline,0
shout pilot super strong crosswind land super job,0
know lot baggage want know enjoy inside,0
love service cheap upgrade provide good airline good food good seat amazing thank,0
yes bag come straight hotel thank guy rock,0
totally understand weather frustrate thank,0
fantastic support team appreciate thank,0
^kn run plane run thank help,0
honest expect fast response thank,0
customer service like see organization,0
thank,0
amp psp thank,0
😭 😭 😭 😭 y well,0
guy rock,0
life goal complete ✔ ️,0
resolve hour work ground amp system reset takeoff appreciate quick response service,0
meet agent take care thx reply,0
leave seat pocket file lose item report receive exactly week late flightr record unbelievable,0
good flight thank,0
dude name incredibly professional helpful vs. crazy angry people,0
wait hear internship opportunity 😊,0
good thank yo heart 💕 # destinationdragon friend u,0
awesome thank late flightr today appreciate help,0
impressed super fast reply,0
maybe return trip 👍,0
app remind fly family friend sunshine,0
thank 💙,0
thank fill luck common,0
love ♥ ️,0
oh gosh seriously appreciate,0
thank amp twitter team great service amp speedy resolution swa,0
kudo ticket agent make passenger check bag big fit overhead,0
fly bring blanket bc freeze,0
fly high thank,0
haha disappoint jvmchat,0
thank y ' soon excited expansion destination spread wing,0
thank quick response apparently fast sit hold,0
global class lounge ord menu,0
manage sort phone good luck deal snow,0
thank help u r amazing,0
thank respond,0
keep crew chief cousin dfw,0
time fly definitely win,0
guy big heart good work,0
head trading cold colder buffalo maybe time,0
good thank,0
win,0
thank new comfortable difficult weather proficient enjoyable,0
mom career day trip intuitlife leanin southwestairline,0
land nashville thank take care,0
board,0
,0
sweet follow dm,0
let know advance reboot yes thank attentiveness,0
appreciate response,0
huge fan great brand people great thing guy rock happy share love,0
wonderful new flight book friendly helpful agent stressful day thank,0
fly year fantastic time like,0
wifi well seat,0
thank program comment system assign seat pair available change,0
hi guy good morning,0
absolutely,0
thank help get need issue guess sit awhile long,0
send thank,0
free drink flight free promo,0
pilot worry folk backup backup plane thank guy,0
like thank recognize go way flight,0
receive actually thank,0
mission accomplish thank,0
😃 cool,0
hear bad thing weekend flight crew awesome thank 👍 👍,0
hi see black history commercial tv amp m excited support month grant free trip,0
cool thank,0
netneutrality nice prioritize internet traffic streaming service web site,0
know thank evaluate -chairman,0
appreciate apology sincerely thank want begin,0
thank gate agent extraordinaire helping book hopefully home,0
call able rescheduled thank quick response,0
